,069500,122630,278530,233740,102780,229200,305540,139260,091180,462010,091160,161510,466920,091170,449450,143860,290130,367770,388420,462330,466940,228790,332940,487240,364960,228810,139230,325010,150460,139280,322400,266360,469070,385510,300640,459580,273130,488770,214980,385540,114260,148070,439870,302190,471230,438330,252670,114800,329200,411060,251340,261260,292560,252710,282000,261270,123310,271050,261120,409810,217780,230480,429740,304670,360750,133690,381170,381180,379800,458730,379810,453870,379780,314250,371160,465580,449180,251350,241180,245710,409820,423920,418660,283580,453850,329750,304660,305080,458260,437080,332620,468380,332610,456610,132030,182480,144600,261220,400570,352560,138230,271060,160580,130680,225800,352540
2023-06-28,32939,16770.0,11550.0,10680.0,9039.0,13001.0,29393.0,32276.0,18604.0,,32173.0,10434.0,,5583.0,12466.0,26393.0,10420.0,9932.0,10040.0,,,2187.0,14465.0,,6553.0,7181.0,3747.0,14209.0,6309.0,8064.0,10263.0,12881.0,,13961.0,10106.0,1002965.0,104775.0,,106920.0,97140.0,57615.0,106998.0,97090.0,48437.0,,103930.0,2560.0,4525.0,4265.0,11590.0,4065.0,6830.0,8780.0,2700.0,106545.0,8695.0,5065.0,5385.0,6815.0,10230.0,8695.0,6010.0,6711.0,10115.0,14023.0,86302.0,13250.0,12396.0,12840.0,9587.0,12915.0,10275.0,12277.0,28080.0,5730.0,,10426.0,21651.0,17907.0,18000.0,6925.0,12893.0,11635.0,11107.0,9195.0,11114.0,8800.0,11495.0,47487.0,96650.0,86860.0,,108080.0,49240.0,12360.0,11234.0,4440.0,12370.0,13730.0,10741.0,13623.0,12265.0,9855.0,3755.0,11900.0,10998.0
2023-06-29,32934,16770.0,11550.0,10635.0,9064.0,12966.0,29323.0,32607.0,18511.0,,32498.0,10318.0,,5532.0,12496.0,26288.0,10366.0,9823.0,10155.0,,,2157.0,14410.0,,6568.0,7111.0,3737.0,14239.0,6180.0,7996.0,10159.0,12741.0,,13966.0,9812.0,1003080.0,104700.0,,106955.0,97135.0,57635.0,106920.0,97100.0,48427.0,,103955.0,2555.0,4525.0,4255.0,11590.0,4075.0,6725.0,8800.0,2700.0,106675.0,8630.0,5070.0,5290.0,6710.0,10130.0,8640.0,5915.0,6673.0,10105.0,14150.0,87374.0,13455.0,12529.0,12965.0,9624.0,13080.0,10369.0,12375.0,28630.0,5705.0,,10431.0,21817.0,18020.0,18105.0,6980.0,13113.0,11970.0,11151.0,9200.0,11221.0,8805.0,11605.0,47564.0,96940.0,87310.0,,108915.0,49655.0,12290.0,11257.0,4410.0,12590.0,13455.0,10781.0,13714.0,11845.0,9820.0,3820.0,12075.0,10947.0
2023-06-30,33031,16855.0,11580.0,10935.0,9103.0,13171.0,29907.0,32582.0,18828.0,,32218.0,10420.0,,5559.0,12700.0,26388.0,10450.0,9961.0,10080.0,,,2187.0,14510.0,,6553.0,7126.0,3811.0,14298.0,6225.0,8044.0,10159.0,12716.0,,14225.0,9687.0,1003390.0,104305.0,,106960.0,96815.0,57465.0,106222.0,96530.0,48223.0,,103720.0,2545.0,4515.0,4255.0,11630.0,4010.0,6715.0,8800.0,2685.0,106995.0,8630.0,5055.0,5245.0,6700.0,10130.0,8665.0,5910.0,6732.0,10255.0,14232.0,87478.0,13455.0,12539.0,13040.0,9699.0,13090.0,10438.0,12438.0,28495.0,5695.0,,10490.0,21906.0,18045.0,17900.0,6990.0,13173.0,12010.0,11224.0,9083.0,11231.0,8685.0,11520.0,47300.0,96465.0,87185.0,,109190.0,49695.0,12305.0,11356.0,4370.0,12695.0,13510.0,10910.0,13748.0,11875.0,9735.0,3850.0,12110.0,10957.0
2023-07-03,33546,17380.0,11740.0,11755.0,9281.0,13670.0,31638.0,33344.0,18974.0,,32852.0,10467.0,,5660.0,12710.0,26258.0,10534.0,10046.0,10220.0,,,2167.0,14675.0,,6688.0,7196.0,3801.0,14637.0,6264.0,8054.0,10318.0,12950.0,,14569.0,9787.0,1003570.0,104800.0,,106960.0,97290.0,57620.0,107080.0,98020.0,48372.0,,103790.0,2465.0,4450.0,4255.0,11625.0,3860.0,6810.0,8745.0,2605.0,106790.0,8685.0,4980.0,5205.0,6800.0,9985.0,8590.0,5985.0,6691.0,10150.0,14292.0,88107.0,13580.0,12613.0,13090.0,9713.0,13185.0,10468.0,12497.0,29105.0,5825.0,,10609.0,21968.0,18163.0,17915.0,7185.0,13348.0,12170.0,11239.0,9161.0,11143.0,8770.0,11450.0,47569.0,96805.0,87560.0,,108710.0,49345.0,12360.0,11439.0,4420.0,12805.0,13600.0,11009.0,13647.0,11640.0,9850.0,3875.0,11910.0,11052.0
2023-07-04,33415,17220.0,11700.0,11700.0,9246.0,13620.0,31618.0,33200.0,18964.0,,32962.0,10347.0,,5622.0,12919.0,26148.0,10494.0,10006.0,10315.0,10140.0,,2197.0,14690.0,,6598.0,7266.0,3851.0,14597.0,6244.0,7996.0,10213.0,12816.0,,14584.0,9582.0,1003590.0,104895.0,,106975.0,97230.0,57635.0,107003.0,97920.0,48367.0,,103940.0,2485.0,4465.0,4246.0,11595.0,3875.0,6870.0,8720.0,2625.0,106810.0,8720.0,5000.0,5210.0,6855.0,9990.0,8630.0,6045.0,6696.0,10180.0,14232.0,87621.0,13530.0,12663.0,13035.0,9699.0,13110.0,10443.0,12448.0,29075.0,5820.0,,10619.0,21911.0,17922.0,17750.0,7180.0,13318.0,12010.0,11278.0,9158.0,11089.0,8750.0,11395.0,47550.0,96645.0,87300.0,,107840.0,49100.0,12440.0,11545.0,4455.0,12780.0,13480.0,11089.0,13575.0,11675.0,9740.0,3865.0,11815.0,11012.0
2023-07-05,33099,16910.0,11600.0,11850.0,9207.0,13720.0,32312.0,32930.0,18930.0,,32682.0,10262.0,,5540.0,13059.0,26278.0,10416.0,9956.0,10250.0,10315.0,,2187.0,14530.0,,6578.0,7221.0,3886.0,14547.0,6200.0,7966.0,10099.0,12586.0,,14649.0,9477.0,1003690.0,104800.0,,106975.0,97165.0,57635.0,106741.0,97655.0,48293.0,,103870.0,2535.0,4515.0,4213.0,11575.0,3845.0,6900.0,8695.0,2675.0,106895.0,8740.0,5050.0,5165.0,6895.0,10015.0,8695.0,6075.0,6630.0,10210.0,14183.0,87300.0,13475.0,12618.0,12990.0,9634.0,13060.0,10428.0,12405.0,28980.0,5735.0,,10599.0,21807.0,17843.0,17805.0,7155.0,13263.0,11895.0,11180.0,9129.0,11065.0,8735.0,11370.0,47535.0,96600.0,86910.0,,108190.0,48995.0,12415.0,11545.0,4430.0,12885.0,13340.0,11079.0,13551.0,11820.0,9685.0,3895.0,11765.0,11024.0
2023-07-06,32845,16645.0,11515.0,11300.0,9133.0,13391.0,31793.0,32375.0,19124.0,,31559.0,10083.0,,5427.0,12795.0,25889.0,10277.0,9857.0,9891.0,10045.0,,2142.0,14460.0,,6558.0,7096.0,3841.0,14398.0,6131.0,7889.0,10258.0,12691.0,,14514.0,9328.0,1003790.0,104520.0,,107010.0,96930.0,57540.0,106285.0,96675.0,48164.0,,103815.0,2580.0,4550.0,4185.0,11575.0,3945.0,6875.0,8750.0,2725.0,106990.0,8720.0,5085.0,5105.0,6870.0,10035.0,8770.0,6055.0,6592.0,10315.0,14154.0,87354.0,13515.0,12373.0,12970.0,9647.0,13075.0,10414.0,12390.0,29075.0,5655.0,,10555.0,21676.0,17665.0,17755.0,7130.0,12729.0,11895.0,11072.0,9038.0,11084.0,8640.0,11325.0,47181.0,96245.0,86120.0,,107680.0,49090.0,12395.0,11525.0,4495.0,13050.0,13215.0,11074.0,13594.0,11640.0,9635.0,3950.0,11830.0,10970.0
2023-07-07,32379,16150.0,11345.0,11255.0,8980.0,13371.0,32307.0,31879.0,18983.0,,31050.0,9993.0,,5380.0,12825.0,25240.0,10115.0,9808.0,9696.0,10175.0,,2147.0,14220.0,,6494.0,7041.0,3866.0,14239.0,6053.0,7748.0,10139.0,12586.0,,14559.0,9178.0,1004145.0,104280.0,,107020.0,96700.0,57430.0,105834.0,96430.0,48020.0,,103655.0,2650.0,4615.0,4158.0,11565.0,3945.0,6835.0,8780.0,2805.0,107280.0,8705.0,5165.0,5075.0,6825.0,10070.0,8740.0,6015.0,6583.0,10395.0,14117.0,87156.0,13520.0,12299.0,12935.0,9557.0,13040.0,10423.0,12345.0,28980.0,5630.0,,10500.0,21561.0,17572.0,17730.0,7060.0,12605.0,11865.0,11067.0,8974.0,11124.0,8565.0,11285.0,46815.0,95815.0,85395.0,,108500.0,49220.0,12350.0,11483.0,4400.0,13115.0,13365.0,10985.0,13623.0,11640.0,9710.0,3965.0,11860.0,10939.0
2023-07-10,32326,16110.0,11330.0,10995.0,8985.0,13221.0,32102.0,31365.0,19013.0,,30461.0,10111.0,,5413.0,12775.0,24946.0,10095.0,9862.0,9482.0,10155.0,,2132.0,14225.0,,6464.0,6981.0,3906.0,14119.0,6063.0,7738.0,10223.0,12432.0,,14609.0,9088.0,1004260.0,103990.0,,107010.0,96455.0,57315.0,105218.0,95415.0,47881.0,,103555.0,2660.0,4625.0,4142.0,11610.0,3995.0,6830.0,8840.0,2815.0,107420.0,8690.0,5170.0,5000.0,6815.0,10175.0,8720.0,6015.0,6546.0,10545.0,14038.0,86537.0,13430.0,12219.0,12865.0,9516.0,12950.0,10414.0,12287.0,28695.0,5670.0,,10421.0,21485.0,17532.0,18155.0,6940.0,12400.0,11700.0,11126.0,8837.0,11138.0,8460.0,11285.0,46707.0,95605.0,84945.0,,108740.0,49270.0,12405.0,11420.0,4470.0,13315.0,13230.0,10971.0,13637.0,11450.0,9755.0,4025.0,11910.0,10917.0
2023-07-11,32919,16695.0,11525.0,11610.0,9158.0,13580.0,32412.0,32058.0,19168.0,,31350.0,10179.0,,5484.0,13348.0,25110.0,10297.0,10041.0,9801.0,10235.0,,2147.0,14425.0,,6528.0,7206.0,4035.0,14403.0,6126.0,7797.0,10377.0,12721.0,,14938.0,9313.0,1004350.0,104670.0,,107015.0,96835.0,57505.0,106120.0,96780.0,48070.0,,103645.0,2565.0,4535.0,4150.0,11580.0,3875.0,6960.0,8870.0,2710.0,107180.0,8775.0,5075.0,4990.0,6940.0,10075.0,8710.0,6110.0,6541.0,10450.0,14043.0,86522.0,13315.0,12496.0,12855.0,9587.0,12945.0,10423.0,12277.0,28830.0,5730.0,,10520.0,21552.0,17665.0,18105.0,7085.0,12973.0,11690.0,11146.0,8894.0,11031.0,8525.0,11270.0,46985.0,96165.0,84760.0,,107620.0,48830.0,12470.0,11507.0,4505.0,13350.0,13200.0,11048.0,13489.0,11665.0,9770.0,4030.0,11685.0,11003.0
2023-07-12,33132,16915.0,11615.0,11555.0,9236.0,13560.0,31803.0,32360.0,19105.0,,32088.0,10189.0,,5517.0,13343.0,25724.0,10356.0,10016.0,10065.0,9940.0,,2187.0,14570.0,,6558.0,7201.0,4120.0,14473.0,6230.0,7927.0,10501.0,12896.0,,14903.0,9363.0,1004455.0,104620.0,,107045.0,96925.0,57455.0,106009.0,97270.0,48089.0,,103715.0,2530.0,4505.0,4180.0,11575.0,3885.0,7010.0,8925.0,2670.0,107165.0,8810.0,5050.0,4900.0,7000.0,10030.0,8710.0,6165.0,6570.0,10430.0,14068.0,86482.0,13300.0,12461.0,12880.0,9614.0,12940.0,10364.0,12296.0,28905.0,5785.0,,10594.0,21586.0,17537.0,17975.0,7160.0,12873.0,11645.0,11102.0,8949.0,10992.0,8550.0,11230.0,47157.0,96325.0,84465.0,,107620.0,48660.0,12505.0,11625.0,4510.0,13590.0,13365.0,11187.0,13460.0,11765.0,9795.0,4100.0,11590.0,10970.0
2023-07-13,33396,17175.0,11700.0,11845.0,9360.0,13710.0,32137.0,32617.0,19008.0,9954.0,32692.0,10226.0,,5545.0,13448.0,26323.0,10420.0,10160.0,10424.0,10075.0,,2157.0,14580.0,,6673.0,7321.0,4165.0,14622.0,6235.0,8039.0,10496.0,12930.0,,15107.0,9597.0,1004560.0,105290.0,,107070.0,97370.0,57640.0,106901.0,98380.0,48412.0,,103965.0,2490.0,4475.0,4228.0,11565.0,3840.0,7145.0,8895.0,2630.0,106880.0,8905.0,5005.0,4830.0,7145.0,9905.0,8715.0,6295.0,6665.0,10355.0,14043.0,86839.0,13385.0,12589.0,12860.0,9543.0,12995.0,10320.0,12277.0,29265.0,5940.0,,10688.0,21710.0,17853.0,17870.0,7345.0,13143.0,11720.0,11131.0,9008.0,10879.0,8610.0,11195.0,47559.0,96830.0,84300.0,,106260.0,48140.0,12655.0,11779.0,4695.0,13780.0,13290.0,11216.0,13316.0,11305.0,9625.0,4155.0,11345.0,10993.0
2023-07-14,33902,17705.0,11875.0,12100.0,9444.0,13860.0,32317.0,33170.0,19441.0,10143.0,33860.0,10342.0,,5650.0,13079.0,26363.0,10544.0,10219.0,10813.0,10135.0,,2152.0,14865.0,,6748.0,7181.0,4100.0,14821.0,6244.0,8069.0,10605.0,12980.0,,15057.0,9582.0,1004860.0,104950.0,,107105.0,97320.0,57670.0,106668.0,97945.0,48347.0,,104085.0,2415.0,4405.0,4238.0,11480.0,3800.0,7250.0,8880.0,2550.0,106930.0,8965.0,4925.0,4775.0,7255.0,9755.0,8770.0,6385.0,6673.0,10270.0,14023.0,87443.0,13520.0,12663.0,12835.0,9530.0,13075.0,10182.0,12257.0,29805.0,5900.0,,10742.0,21685.0,17690.0,17825.0,7540.0,13268.0,11835.0,11131.0,9074.0,10781.0,8675.0,11165.0,47780.0,97215.0,84370.0,,105305.0,47830.0,12620.0,11803.0,4805.0,13935.0,13240.0,11307.0,13206.0,11660.0,9765.0,4205.0,11195.0,11042.0
2023-07-17,33769,17585.0,11835.0,12100.0,9439.0,13895.0,32447.0,33106.0,19090.0,10328.0,34250.0,10296.0,,5646.0,12570.0,26078.0,10583.0,10041.0,11067.0,10070.0,,2152.0,14805.0,,6718.0,7156.0,4085.0,14791.0,6210.0,7996.0,10600.0,13055.0,,14888.0,9637.0,1004975.0,105025.0,,107115.0,97310.0,57680.0,106828.0,97955.0,48323.0,,104030.0,2435.0,4420.0,4199.0,11410.0,3795.0,7235.0,8825.0,2575.0,106975.0,8960.0,4945.0,4915.0,7225.0,9780.0,8955.0,6385.0,6615.0,10290.0,13993.0,87330.0,13530.0,12524.0,12830.0,9453.0,13065.0,10261.0,12252.0,29765.0,5805.0,,10712.0,21581.0,17611.0,17990.0,7515.0,12978.0,11775.0,10980.0,9056.0,10811.0,8655.0,11135.0,47579.0,96970.0,84560.0,,105610.0,47860.0,12595.0,11832.0,4810.0,13555.0,13205.0,11278.0,13235.0,11975.0,9825.0,4090.0,11185.0,11052.0
2023-07-18,33551,17340.0,11770.0,12835.0,9340.0,14339.0,34253.0,33052.0,18901.0,11091.0,34330.0,10193.0,,5607.0,12406.0,25599.0,10455.0,9971.0,11102.0,11340.0,,2172.0,14800.0,,6788.0,7056.0,4010.0,14851.0,6131.0,7884.0,10491.0,12950.0,,15292.0,9557.0,1005085.0,105090.0,,107135.0,97320.0,57735.0,106939.0,97795.0,48412.0,,104080.0,2470.0,4455.0,4171.0,11445.0,3680.0,7300.0,8800.0,2600.0,106835.0,9015.0,4985.0,4925.0,7310.0,9695.0,8970.0,6435.0,6606.0,10280.0,13988.0,87724.0,13545.0,12717.0,12820.0,9405.0,13110.0,10339.0,12237.0,30080.0,5755.0,,10771.0,21539.0,17542.0,17890.0,7640.0,13432.0,11895.0,10906.0,9065.0,10767.0,8670.0,11110.0,47620.0,97075.0,84210.0,,105045.0,47635.0,12630.0,11793.0,4815.0,13520.0,13355.0,11187.0,13173.0,11770.0,9650.0,4080.0,11110.0,11016.0
2023-07-19,33513,17305.0,11750.0,13540.0,9335.0,14694.0,35196.0,32920.0,19022.0,11470.0,33920.0,10217.0,,5588.0,12346.0,26113.0,10480.0,10041.0,10838.0,12220.0,,2147.0,14775.0,,6828.0,7061.0,4055.0,14880.0,6098.0,7923.0,10392.0,12851.0,,15506.0,9453.0,1005185.0,105525.0,,107150.0,97660.0,57775.0,107720.0,98695.0,48581.0,,104215.0,2475.0,4465.0,4171.0,11590.0,3575.0,7250.0,8780.0,2615.0,106735.0,8975.0,4985.0,4840.0,7245.0,9605.0,9030.0,6385.0,6583.0,10200.0,14174.0,88915.0,13765.0,12782.0,12975.0,9553.0,13305.0,10349.0,12390.0,30605.0,5725.0,,10854.0,21788.0,17803.0,17995.0,7805.0,13631.0,12205.0,10872.0,9129.0,10811.0,8735.0,11190.0,47735.0,97360.0,84670.0,,105430.0,47785.0,12740.0,11649.0,4825.0,13760.0,13575.0,11147.0,13235.0,12325.0,9585.0,4150.0,11200.0,11101.0
2023-07-20,33410,17180.0,11705.0,13730.0,9266.0,14834.0,35191.0,32607.0,18803.0,11396.0,34225.0,10226.0,,5602.0,12381.0,26383.0,10494.0,10026.0,10978.0,12050.0,,2137.0,14775.0,,6773.0,7091.0,4050.0,14905.0,6083.0,7932.0,10427.0,12906.0,,15640.0,9468.0,1005320.0,105125.0,,107185.0,97590.0,57795.0,107347.0,98375.0,48546.0,,104280.0,2495.0,4475.0,4162.0,11615.0,3555.0,7210.0,8790.0,2630.0,106840.0,8935.0,5010.0,4850.0,7190.0,9660.0,8960.0,6355.0,6578.0,10170.0,14218.0,88623.0,13675.0,12628.0,13010.0,9670.0,13265.0,10448.0,12428.0,30255.0,5725.0,,10854.0,21822.0,17601.0,17905.0,7695.0,13283.0,12140.0,10921.0,9166.0,10835.0,8750.0,11205.0,47823.0,97220.0,85465.0,,105775.0,47955.0,12770.0,11779.0,4855.0,13710.0,13740.0,11259.0,13268.0,12670.0,9570.0,4140.0,11265.0,11128.0
2023-07-21,33444,17215.0,11720.0,14035.0,9256.0,14963.0,36274.0,32291.0,18813.0,11919.0,33471.0,10258.0,,5631.0,12281.0,26852.0,10499.0,9937.0,10723.0,12560.0,,2122.0,14745.0,,6863.0,6986.0,4000.0,14865.0,6126.0,8030.0,10392.0,12791.0,,15626.0,9423.0,1005595.0,105135.0,,107195.0,97435.0,57735.0,107066.0,98290.0,48417.0,,104170.0,2485.0,4470.0,4185.0,11645.0,3515.0,7060.0,8850.0,2625.0,106945.0,8840.0,5005.0,4775.0,7050.0,9800.0,8890.0,6220.0,6606.0,10245.0,14307.0,88057.0,13560.0,12411.0,13105.0,9821.0,13180.0,10519.0,12512.0,29215.0,5795.0,,10820.0,22121.0,17616.0,18200.0,7445.0,12818.0,12005.0,11014.0,9088.0,10948.0,8690.0,11260.0,47554.0,96885.0,85880.0,,106860.0,48530.0,12695.0,11847.0,4800.0,13905.0,13945.0,11231.0,13412.0,12365.0,9830.0,4200.0,11500.0,11096.0
2023-07-24,33664,17435.0,11795.0,14305.0,9320.0,15128.0,38729.0,32360.0,18531.0,12708.0,33231.0,10198.0,,5540.0,12187.0,26168.0,10514.0,9842.0,10838.0,14360.0,,2103.0,14920.0,,6913.0,6817.0,3990.0,14980.0,5994.0,7903.0,10194.0,12581.0,,16164.0,9113.0,1005735.0,105200.0,,107205.0,97460.0,57730.0,107104.0,98535.0,48452.0,,104155.0,2455.0,4450.0,4138.0,11595.0,3490.0,7080.0,8755.0,2595.0,106935.0,8865.0,4975.0,4755.0,7080.0,9865.0,8965.0,6230.0,6522.0,10275.0,14252.0,87518.0,13390.0,12431.0,13060.0,9816.0,13100.0,10443.0,12468.0,28930.0,5660.0,,10801.0,21915.0,17557.0,18450.0,7385.0,12858.0,11880.0,10901.0,9088.0,10943.0,8665.0,11225.0,47579.0,97030.0,85495.0,,106895.0,48410.0,12635.0,11823.0,4750.0,13990.0,14100.0,11278.0,13388.0,12430.0,9630.0,4220.0,11470.0,11168.0
2023-07-25,33721,17480.0,11815.0,15255.0,9291.0,15603.0,40416.0,32162.0,18672.0,13491.0,33276.0,10198.0,,5493.0,12516.0,25759.0,10490.0,9892.0,10838.0,15765.0,,2078.0,14920.0,,6943.0,7011.0,4105.0,15059.0,5950.0,7801.0,10030.0,12601.0,,17006.0,8963.0,1005810.0,105035.0,,107220.0,97290.0,57710.0,106779.0,97900.0,48367.0,,104125.0,2450.0,4435.0,4128.0,11600.0,3365.0,7125.0,8725.0,2590.0,107085.0,8895.0,4970.0,4625.0,7115.0,9825.0,8655.0,6280.0,6551.0,10310.0,14282.0,87448.0,13460.0,12431.0,13085.0,9846.0,13085.0,10433.0,12497.0,29040.0,5945.0,,10845.0,22003.0,17572.0,18520.0,7415.0,12784.0,11855.0,11243.0,9042.0,10899.0,8630.0,11160.0,47559.0,96900.0,85080.0,,106500.0,48245.0,12640.0,11918.0,4740.0,14385.0,14020.0,11369.0,13340.0,12850.0,9700.0,4325.0,11355.0,11161.0
2023-07-26,33284,17045.0,11670.0,13920.0,9172.0,14973.0,39323.0,31834.0,18288.0,13002.0,32388.0,10155.0,,5598.0,11898.0,25215.0,10391.0,9560.0,10479.0,14800.0,,1998.0,14800.0,,6758.0,6642.0,3961.0,14786.0,5739.0,7704.0,9802.0,12187.0,,16213.0,8614.0,1005915.0,105145.0,,107225.0,97335.0,57715.0,106973.0,97810.0,48367.0,,104105.0,2510.0,4490.0,4109.0,11570.0,3510.0,7140.0,8755.0,2655.0,106970.0,8905.0,5030.0,4600.0,7130.0,9795.0,8690.0,6290.0,6509.0,10310.0,14307.0,87819.0,13560.0,12515.0,13105.0,9811.0,13140.0,10501.0,12512.0,29305.0,5950.0,,10884.0,22043.0,17601.0,18450.0,7480.0,13038.0,11940.0,11199.0,9023.0,10899.0,8630.0,11145.0,47579.0,96915.0,84945.0,,106330.0,48230.0,12690.0,11842.0,4760.0,14435.0,14155.0,11298.0,13331.0,12705.0,9715.0,4350.0,11360.0,11222.0
2023-07-27,33689,17455.0,11805.0,12900.0,9266.0,14389.0,35141.0,32572.0,18302.0,11381.0,34574.0,10384.0,,5815.0,11723.0,26188.0,10642.0,9525.0,11047.0,11735.0,,2142.0,14835.0,,6733.0,6857.0,3821.0,14821.0,6048.0,8030.0,10357.0,12706.0,,15267.0,8988.0,1006225.0,105295.0,,107260.0,97505.0,57825.0,107216.0,97820.0,48511.0,,104315.0,2455.0,4445.0,4081.0,11630.0,3630.0,7125.0,8775.0,2595.0,106910.0,8895.0,4975.0,4595.0,7110.0,9755.0,8690.0,6270.0,6462.0,10295.0,14381.0,88325.0,13715.0,12515.0,13160.0,9864.0,13230.0,10468.0,12571.0,29410.0,6090.0,,10904.0,22146.0,17833.0,18450.0,7560.0,13023.0,12045.0,11234.0,9065.0,10913.0,8645.0,11225.0,47684.0,97055.0,85440.0,,105750.0,48320.0,12710.0,11932.0,4810.0,14455.0,13800.0,11401.0,13359.0,12590.0,9745.0,4360.0,11395.0,11251.0
2023-07-28,33610,17350.0,11775.0,13825.0,9256.0,14908.0,36594.0,32413.0,18317.0,11969.0,35178.0,10337.0,,5715.0,11514.0,26328.0,10593.0,9555.0,11222.0,12370.0,,2147.0,14895.0,,6743.0,6951.0,3931.0,14910.0,6063.0,7941.0,10327.0,12776.0,,15645.0,8978.0,1006325.0,104800.0,,107280.0,97125.0,57690.0,106396.0,96940.0,48293.0,,104110.0,2465.0,4455.0,4072.0,11505.0,3500.0,7125.0,8850.0,2600.0,107040.0,8885.0,4985.0,4570.0,7120.0,9815.0,8500.0,6280.0,6439.0,10545.0,14277.0,87854.0,13580.0,12768.0,13080.0,9821.0,13150.0,10334.0,12493.0,29110.0,6330.0,,10830.0,21988.0,17863.0,18665.0,7475.0,13496.0,11960.0,11507.0,8847.0,10913.0,8445.0,11095.0,47203.0,96520.0,84660.0,,106450.0,48290.0,12550.0,11692.0,4675.0,14540.0,13905.0,11164.0,13340.0,12305.0,9785.0,4375.0,11420.0,11197.0
2023-07-31,33761,17520.0,11820.0,14775.0,9261.0,15433.0,38066.0,32142.0,18336.0,12558.0,35024.0,10361.0,,5734.0,11863.0,26682.0,10692.0,9728.0,11182.0,13710.0,,2167.0,14940.0,,6893.0,7046.0,4040.0,15094.0,6116.0,7986.0,10620.0,13050.0,,16238.0,9143.0,1006445.0,104705.0,,107275.0,97135.0,57650.0,106173.0,97020.0,48213.0,,104090.0,2440.0,4435.0,4068.0,11485.0,3380.0,7170.0,8700.0,2580.0,107275.0,8920.0,4965.0,4545.0,7150.0,9685.0,8500.0,6305.0,6435.0,10485.0,14326.0,88806.0,13730.0,12828.0,13120.0,9836.0,13295.0,10374.0,12537.0,29650.0,6490.0,,10904.0,22028.0,17966.0,18820.0,7665.0,13796.0,12220.0,11561.0,8881.0,10879.0,8485.0,11080.0,47379.0,96740.0,84315.0,,106110.0,48120.0,12590.0,11667.0,4680.0,14620.0,13650.0,11103.0,13340.0,11950.0,9810.0,4415.0,11335.0,11128.0
2023-08-01,34316,18085.0,12025.0,14670.0,9429.0,15393.0,37522.0,32617.0,18653.0,12314.0,35393.0,10480.0,,5943.0,11848.0,27311.0,10874.0,9847.0,11366.0,13000.0,,2187.0,15075.0,,7048.0,7011.0,4045.0,15268.0,6195.0,8212.0,10967.0,13350.0,,16114.0,9348.0,1006515.0,105105.0,,107295.0,97350.0,57750.0,106498.0,97585.0,48313.0,,104175.0,2360.0,4360.0,4115.0,11575.0,3390.0,7055.0,8690.0,2490.0,107060.0,8850.0,4885.0,4480.0,7040.0,9670.0,8480.0,6210.0,6457.0,10445.0,14469.0,89596.0,13820.0,12959.0,13250.0,9921.0,13410.0,10458.0,12660.0,29870.0,6440.0,,10933.0,22190.0,17912.0,19205.0,7685.0,14005.0,12430.0,11541.0,8929.0,10962.0,8535.0,11195.0,47615.0,96980.0,85110.0,,107115.0,48615.0,12600.0,11727.0,4750.0,14855.0,13380.0,11187.0,13427.0,11755.0,9900.0,4480.0,11520.0,11052.0
2023-08-02,33571,17300.0,11750.0,13405.0,9305.0,14689.0,35890.0,32157.0,17991.0,11680.0,33811.0,10429.0,,5862.0,11763.0,26702.0,10677.0,9689.0,10793.0,12000.0,,2222.0,14760.0,,6853.0,6862.0,4030.0,14831.0,6176.0,8163.0,10784.0,13120.0,,15915.0,9373.0,1006610.0,104680.0,,107305.0,97110.0,57650.0,105844.0,96980.0,48129.0,,104090.0,2470.0,4460.0,4076.0,11665.0,3545.0,6900.0,8775.0,2605.0,107295.0,8755.0,4990.0,4445.0,6885.0,9780.0,8500.0,6070.0,6448.0,10595.0,14513.0,89650.0,13785.0,12979.0,13290.0,9949.0,13420.0,10389.0,12699.0,29580.0,6300.0,,10835.0,22185.0,17685.0,19230.0,7530.0,14010.0,12465.0,11576.0,8818.0,11104.0,8405.0,11285.0,47223.0,96515.0,85055.0,,108095.0,49130.0,12535.0,11682.0,4690.0,14955.0,13005.0,11112.0,13570.0,11955.0,10400.0,4510.0,11770.0,11070.0
2023-08-03,33347,17075.0,11695.0,14090.0,9222.0,15093.0,36499.0,31558.0,18001.0,11934.0,34050.0,10365.0,,5796.0,11569.0,27605.0,10642.0,9629.0,10888.0,12255.0,,2202.0,14705.0,,6938.0,6862.0,3961.0,14851.0,6161.0,8240.0,10684.0,12990.0,,15750.0,9253.0,1006920.0,104625.0,,107335.0,97040.0,57575.0,105572.0,96675.0,48065.0,,104075.0,2500.0,4490.0,4072.0,11610.0,3450.0,6880.0,8730.0,2635.0,107300.0,8750.0,5025.0,4600.0,6870.0,9920.0,8400.0,6065.0,6410.0,10865.0,14406.0,88415.0,13635.0,12659.0,13195.0,9887.0,13235.0,10394.0,12601.0,28840.0,6415.0,,10751.0,22072.0,17291.0,19130.0,7305.0,13268.0,12175.0,11678.0,8590.0,11119.0,8205.0,11245.0,46653.0,95750.0,83540.0,,108380.0,49195.0,12435.0,11653.0,4545.0,14460.0,12855.0,11112.0,13604.0,11395.0,9915.0,4370.0,11800.0,11047.0
